Maker,Maker_Group,Month,Registerations,State,Month_Num,Is_DEA,Annual_Total
TAURUS ELECTRIC VEHICLES,Others,SEP,0,Punjab,9,0,1
TAURUS ELECTRIC VEHICLES,Others,OCT,0,Punjab,10,0,1
TAURUS ELECTRIC VEHICLES,Others,NOV,0,Punjab,11,0,1
TAURUS ELECTRIC VEHICLES,Others,DEC,0,Punjab,12,0,1
TERRA MOTORS INDIA PVT LTD,Others,JAN,0,Punjab,1,0,1
TERRA MOTORS INDIA PVT LTD,Others,FEB,0,Punjab,2,0,1
TERRA MOTORS INDIA PVT LTD,Others,MAR,0,Punjab,3,0,1
TERRA MOTORS INDIA PVT LTD,Others,APR,0,Punjab,4,0,1
TERRA MOTORS INDIA PVT LTD,Others,MAY,0,Punjab,5,0,1
TERRA MOTORS INDIA PVT LTD,Others,JUN,0,Punjab,6,0,1
TERRA MOTORS INDIA PVT LTD,Others,JUL,0,Punjab,7,0,1
TERRA MOTORS INDIA PVT LTD,Others,AUG,0,Punjab,8,0,1
TERRA MOTORS INDIA PVT LTD,Others,SEP,0,Punjab,9,0,1
TERRA MOTORS INDIA PVT LTD,Others,OCT,0,Punjab,10,0,1
TERRA MOTORS INDIA PVT LTD,Others,NOV,1,Punjab,11,0,1
TERRA MOTORS INDIA PVT LTD,Others,DEC,0,Punjab,12,0,1
THUKRAL ELECTRIC BIKES PVT LTD,Others,JAN,6,Punjab,1,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,FEB,0,Punjab,2,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,MAR,1,Punjab,3,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,APR,1,Punjab,4,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,MAY,1,Punjab,5,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,JUN,6,Punjab,6,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,JUL,1,Punjab,7,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,AUG,2,Punjab,8,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,SEP,0,Punjab,9,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,OCT,0,Punjab,10,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,NOV,1,Punjab,11,0,20
THUKRAL ELECTRIC BIKES PVT LTD,Others,DEC,1,Punjab,12,0,20
TI CLEAN MOBILITY PVT LTD,Others,JAN,26,Punjab,1,0,104
TI CLEAN MOBILITY PVT LTD,Others,FEB,2,Punjab,2,0,104
TI CLEAN MOBILITY PVT LTD,Others,MAR,0,Punjab,3,0,104
TI CLEAN MOBILITY PVT LTD,Others,APR,23,Punjab,4,0,104
TI CLEAN MOBILITY PVT LTD,Others,MAY,0,Punjab,5,0,104
TI CLEAN MOBILITY PVT LTD,Others,JUN,5,Punjab,6,0,104
TI CLEAN MOBILITY PVT LTD,Others,JUL,3,Punjab,7,0,104
TI CLEAN MOBILITY PVT LTD,Others,AUG,9,Punjab,8,0,104
TI CLEAN MOBILITY PVT LTD,Others,SEP,10,Punjab,9,0,104
TI CLEAN MOBILITY PVT LTD,Others,OCT,1,Punjab,10,0,104
TI CLEAN MOBILITY PVT LTD,Others,NOV,5,Punjab,11,0,104
TI CLEAN MOBILITY PVT LTD,Others,DEC,20,Punjab,12,0,104
TOP TEAM MACHINES PVT LTD,Others,JAN,2,Punjab,1,0,2
TOP TEAM MACHINES PVT LTD,Others,FEB,0,Punjab,2,0,2
TOP TEAM MACHINES PVT LTD,Others,MAR,0,Punjab,3,0,2
TOP TEAM MACHINES PVT LTD,Others,APR,0,Punjab,4,0,2
TOP TEAM MACHINES PVT LTD,Others,MAY,0,Punjab,5,0,2
TOP TEAM MACHINES PVT LTD,Others,JUN,0,Punjab,6,0,2
TOP TEAM MACHINES PVT LTD,Others,JUL,0,Punjab,7,0,2
TOP TEAM MACHINES PVT LTD,Others,AUG,0,Punjab,8,0,2
TOP TEAM MACHINES PVT LTD,Others,SEP,0,Punjab,9,0,2
TOP TEAM MACHINES PVT LTD,Others,OCT,0,Punjab,10,0,2
TOP TEAM MACHINES PVT LTD,Others,NOV,0,Punjab,11,0,2
TOP TEAM MACHINES PVT LTD,Others,DEC,0,Punjab,12,0,2
TUFAN MOTORS PVT LTD,Others,JAN,1,Punjab,1,0,12
TUFAN MOTORS PVT LTD,Others,FEB,0,Punjab,2,0,12
TUFAN MOTORS PVT LTD,Others,MAR,6,Punjab,3,0,12
TUFAN MOTORS PVT LTD,Others,APR,0,Punjab,4,0,12
TUFAN MOTORS PVT LTD,Others,MAY,4,Punjab,5,0,12
TUFAN MOTORS PVT LTD,Others,JUN,0,Punjab,6,0,12
TUFAN MOTORS PVT LTD,Others,JUL,0,Punjab,7,0,12
TUFAN MOTORS PVT LTD,Others,AUG,0,Punjab,8,0,12
TUFAN MOTORS PVT LTD,Others,SEP,1,Punjab,9,0,12
TUFAN MOTORS PVT LTD,Others,OCT,0,Punjab,10,0,12
TUFAN MOTORS PVT LTD,Others,NOV,0,Punjab,11,0,12
TUFAN MOTORS PVT LTD,Others,DEC,0,Punjab,12,0,12
TVS MOTOR COMPANY LTD,Others,JAN,0,Punjab,1,0,210
TVS MOTOR COMPANY LTD,Others,FEB,0,Punjab,2,0,210
TVS MOTOR COMPANY LTD,Others,MAR,0,Punjab,3,0,210
TVS MOTOR COMPANY LTD,Others,APR,0,Punjab,4,0,210
TVS MOTOR COMPANY LTD,Others,MAY,0,Punjab,5,0,210
TVS MOTOR COMPANY LTD,Others,JUN,0,Punjab,6,0,210
TVS MOTOR COMPANY LTD,Others,JUL,58,Punjab,7,0,210
TVS MOTOR COMPANY LTD,Others,AUG,34,Punjab,8,0,210
TVS MOTOR COMPANY LTD,Others,SEP,17,Punjab,9,0,210
TVS MOTOR COMPANY LTD,Others,OCT,30,Punjab,10,0,210
TVS MOTOR COMPANY LTD,Others,NOV,46,Punjab,11,0,210
TVS MOTOR COMPANY LTD,Others,DEC,25,Punjab,12,0,210
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,JAN,1,Punjab,1,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,FEB,3,Punjab,2,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,MAR,1,Punjab,3,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,APR,0,Punjab,4,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,MAY,4,Punjab,5,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,JUN,2,Punjab,6,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,JUL,1,Punjab,7,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,AUG,0,Punjab,8,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,SEP,1,Punjab,9,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,OCT,0,Punjab,10,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,NOV,4,Punjab,11,0,25
TWO FRIENDS AUTO ELECTRIC PVT LTD,Others,DEC,8,Punjab,12,0,25
UMA MOTORS,Others,JAN,0,Punjab,1,0,3
UMA MOTORS,Others,FEB,0,Punjab,2,0,3
UMA MOTORS,Others,MAR,0,Punjab,3,0,3
UMA MOTORS,Others,APR,0,Punjab,4,0,3
UMA MOTORS,Others,MAY,0,Punjab,5,0,3
UMA MOTORS,Others,JUN,1,Punjab,6,0,3
UMA MOTORS,Others,JUL,1,Punjab,7,0,3
UMA MOTORS,Others,AUG,1,Punjab,8,0,3
UMA MOTORS,Others,SEP,0,Punjab,9,0,3
UMA MOTORS,Others,OCT,0,Punjab,10,0,3
UMA MOTORS,Others,NOV,0,Punjab,11,0,3
UMA MOTORS,Others,DEC,0,Punjab,12,0,3
UNIQUE AUTO ELECTRIC,Others,JAN,28,Punjab,1,0,327
UNIQUE AUTO ELECTRIC,Others,FEB,38,Punjab,2,0,327
UNIQUE AUTO ELECTRIC,Others,MAR,48,Punjab,3,0,327
UNIQUE AUTO ELECTRIC,Others,APR,15,Punjab,4,0,327
UNIQUE AUTO ELECTRIC,Others,MAY,23,Punjab,5,0,327
UNIQUE AUTO ELECTRIC,Others,JUN,18,Punjab,6,0,327
UNIQUE AUTO ELECTRIC,Others,JUL,44,Punjab,7,0,327
UNIQUE AUTO ELECTRIC,Others,AUG,18,Punjab,8,0,327
UNIQUE AUTO ELECTRIC,Others,SEP,21,Punjab,9,0,327
UNIQUE AUTO ELECTRIC,Others,OCT,28,Punjab,10,0,327
UNIQUE AUTO ELECTRIC,Others,NOV,27,Punjab,11,0,327
UNIQUE AUTO ELECTRIC,Others,DEC,19,Punjab,12,0,327
UNIQUE ENTERPRISES,Others,JAN,38,Punjab,1,0,452
UNIQUE ENTERPRISES,Others,FEB,32,Punjab,2,0,452
UNIQUE ENTERPRISES,Others,MAR,36,Punjab,3,0,452
UNIQUE ENTERPRISES,Others,APR,28,Punjab,4,0,452
UNIQUE ENTERPRISES,Others,MAY,34,Punjab,5,0,452
UNIQUE ENTERPRISES,Others,JUN,46,Punjab,6,0,452
UNIQUE ENTERPRISES,Others,JUL,79,Punjab,7,0,452
UNIQUE ENTERPRISES,Others,AUG,52,Punjab,8,0,452
UNIQUE ENTERPRISES,Others,SEP,34,Punjab,9,0,452
UNIQUE ENTERPRISES,Others,OCT,25,Punjab,10,0,452
UNIQUE ENTERPRISES,Others,NOV,22,Punjab,11,0,452
UNIQUE ENTERPRISES,Others,DEC,26,Punjab,12,0,452
UNIQUE INTERNATIONAL EV PVT LTD,Others,JAN,33,Punjab,1,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,FEB,12,Punjab,2,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,MAR,12,Punjab,3,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,APR,1,Punjab,4,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,MAY,24,Punjab,5,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,JUN,33,Punjab,6,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,JUL,9,Punjab,7,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,AUG,8,Punjab,8,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,SEP,10,Punjab,9,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,OCT,5,Punjab,10,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,NOV,16,Punjab,11,0,168
UNIQUE INTERNATIONAL EV PVT LTD,Others,DEC,5,Punjab,12,0,168
UP FURNITURE,Others,JAN,0,Punjab,1,0,84
UP FURNITURE,Others,FEB,0,Punjab,2,0,84
UP FURNITURE,Others,MAR,1,Punjab,3,0,84
UP FURNITURE,Others,APR,3,Punjab,4,0,84
UP FURNITURE,Others,MAY,2,Punjab,5,0,84
UP FURNITURE,Others,JUN,13,Punjab,6,0,84
UP FURNITURE,Others,JUL,5,Punjab,7,0,84
UP FURNITURE,Others,AUG,10,Punjab,8,0,84
UP FURNITURE,Others,SEP,11,Punjab,9,0,84
UP FURNITURE,Others,OCT,21,Punjab,10,0,84
UP FURNITURE,Others,NOV,11,Punjab,11,0,84
UP FURNITURE,Others,DEC,7,Punjab,12,0,84
U.P. TELELINKS LIMITED,Others,JAN,8,Punjab,1,0,62
U.P. TELELINKS LIMITED,Others,FEB,8,Punjab,2,0,62
U.P. TELELINKS LIMITED,Others,MAR,4,Punjab,3,0,62
U.P. TELELINKS LIMITED,Others,APR,4,Punjab,4,0,62
U.P. TELELINKS LIMITED,Others,MAY,9,Punjab,5,0,62
U.P. TELELINKS LIMITED,Others,JUN,8,Punjab,6,0,62
U.P. TELELINKS LIMITED,Others,JUL,0,Punjab,7,0,62
U.P. TELELINKS LIMITED,Others,AUG,6,Punjab,8,0,62
U.P. TELELINKS LIMITED,Others,SEP,0,Punjab,9,0,62
U.P. TELELINKS LIMITED,Others,OCT,2,Punjab,10,0,62
U.P. TELELINKS LIMITED,Others,NOV,0,Punjab,11,0,62
U.P. TELELINKS LIMITED,Others,DEC,13,Punjab,12,0,62
USHASONS AUTO COMPONENTS,Others,JAN,1,Punjab,1,0,26
USHASONS AUTO COMPONENTS,Others,FEB,1,Punjab,2,0,26
USHASONS AUTO COMPONENTS,Others,MAR,1,Punjab,3,0,26
USHASONS AUTO COMPONENTS,Others,APR,0,Punjab,4,0,26
USHASONS AUTO COMPONENTS,Others,MAY,2,Punjab,5,0,26
USHASONS AUTO COMPONENTS,Others,JUN,0,Punjab,6,0,26
USHASONS AUTO COMPONENTS,Others,JUL,1,Punjab,7,0,26
USHASONS AUTO COMPONENTS,Others,AUG,0,Punjab,8,0,26
USHASONS AUTO COMPONENTS,Others,SEP,3,Punjab,9,0,26
USHASONS AUTO COMPONENTS,Others,OCT,5,Punjab,10,0,26
USHASONS AUTO COMPONENTS,Others,NOV,4,Punjab,11,0,26
USHASONS AUTO COMPONENTS,Others,DEC,8,Punjab,12,0,26
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JAN,0,Punjab,1,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,FEB,2,Punjab,2,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,MAR,4,Punjab,3,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,APR,1,Punjab,4,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,MAY,1,Punjab,5,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JUN,0,Punjab,6,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JUL,0,Punjab,7,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,AUG,0,Punjab,8,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,SEP,1,Punjab,9,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,OCT,3,Punjab,10,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,NOV,1,Punjab,11,0,13
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,DEC,0,Punjab,12,0,13
VIMAL UNIVERSAL TRADE PVT LTD,Others,JAN,36,Punjab,1,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,FEB,41,Punjab,2,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,MAR,57,Punjab,3,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,APR,32,Punjab,4,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,MAY,50,Punjab,5,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,JUN,31,Punjab,6,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,JUL,48,Punjab,7,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,AUG,55,Punjab,8,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,SEP,53,Punjab,9,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,OCT,51,Punjab,10,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,NOV,58,Punjab,11,0,559
VIMAL UNIVERSAL TRADE PVT LTD,Others,DEC,47,Punjab,12,0,559
VRINDA ENTERPRISES,Others,JAN,48,Punjab,1,0,314
VRINDA ENTERPRISES,Others,FEB,27,Punjab,2,0,314
VRINDA ENTERPRISES,Others,MAR,43,Punjab,3,0,314
VRINDA ENTERPRISES,Others,APR,15,Punjab,4,0,314
VRINDA ENTERPRISES,Others,MAY,30,Punjab,5,0,314
VRINDA ENTERPRISES,Others,JUN,29,Punjab,6,0,314
VRINDA ENTERPRISES,Others,JUL,48,Punjab,7,0,314
VRINDA ENTERPRISES,Others,AUG,14,Punjab,8,0,314
VRINDA ENTERPRISES,Others,SEP,11,Punjab,9,0,314
VRINDA ENTERPRISES,Others,OCT,16,Punjab,10,0,314
VRINDA ENTERPRISES,Others,NOV,22,Punjab,11,0,314
VRINDA ENTERPRISES,Others,DEC,11,Punjab,12,0,314
WELKIN HEALTHCARE PVT LTD,Others,JAN,0,Punjab,1,0,1
WELKIN HEALTHCARE PVT LTD,Others,FEB,0,Punjab,2,0,1
WELKIN HEALTHCARE PVT LTD,Others,MAR,0,Punjab,3,0,1
WELKIN HEALTHCARE PVT LTD,Others,APR,0,Punjab,4,0,1
WELKIN HEALTHCARE PVT LTD,Others,MAY,0,Punjab,5,0,1
WELKIN HEALTHCARE PVT LTD,Others,JUN,0,Punjab,6,0,1
WELKIN HEALTHCARE PVT LTD,Others,JUL,0,Punjab,7,0,1
WELKIN HEALTHCARE PVT LTD,Others,AUG,1,Punjab,8,0,1
WELKIN HEALTHCARE PVT LTD,Others,SEP,0,Punjab,9,0,1
WELKIN HEALTHCARE PVT LTD,Others,OCT,0,Punjab,10,0,1
WELKIN HEALTHCARE PVT LTD,Others,NOV,0,Punjab,11,0,1
WELKIN HEALTHCARE PVT LTD,Others,DEC,0,Punjab,12,0,1
YAARI AUTOMOBILES PVT LTD,Others,JAN,1,Punjab,1,0,1
YAARI AUTOMOBILES PVT LTD,Others,FEB,0,Punjab,2,0,1
YAARI AUTOMOBILES PVT LTD,Others,MAR,0,Punjab,3,0,1
YAARI AUTOMOBILES PVT LTD,Others,APR,0,Punjab,4,0,1
YAARI AUTOMOBILES PVT LTD,Others,MAY,0,Punjab,5,0,1
YAARI AUTOMOBILES PVT LTD,Others,JUN,0,Punjab,6,0,1
YAARI AUTOMOBILES PVT LTD,Others,JUL,0,Punjab,7,0,1
YAARI AUTOMOBILES PVT LTD,Others,AUG,0,Punjab,8,0,1
YAARI AUTOMOBILES PVT LTD,Others,SEP,0,Punjab,9,0,1
YAARI AUTOMOBILES PVT LTD,Others,OCT,0,Punjab,10,0,1
YAARI AUTOMOBILES PVT LTD,Others,NOV,0,Punjab,11,0,1
YAARI AUTOMOBILES PVT LTD,Others,DEC,0,Punjab,12,0,1
YC ELECTRIC VEHICLE,YC,JAN,15,Punjab,1,0,175
YC ELECTRIC VEHICLE,YC,FEB,17,Punjab,2,0,175
YC ELECTRIC VEHICLE,YC,MAR,37,Punjab,3,0,175
YC ELECTRIC VEHICLE,YC,APR,4,Punjab,4,0,175
YC ELECTRIC VEHICLE,YC,MAY,17,Punjab,5,0,175
YC ELECTRIC VEHICLE,YC,JUN,11,Punjab,6,0,175
YC ELECTRIC VEHICLE,YC,JUL,19,Punjab,7,0,175
YC ELECTRIC VEHICLE,YC,AUG,29,Punjab,8,0,175
YC ELECTRIC VEHICLE,YC,SEP,6,Punjab,9,0,175
YC ELECTRIC VEHICLE,YC,OCT,6,Punjab,10,0,175
YC ELECTRIC VEHICLE,YC,NOV,6,Punjab,11,0,175
YC ELECTRIC VEHICLE,YC,DEC,8,Punjab,12,0,175
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,JAN,0,Punjab,1,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,FEB,0,Punjab,2,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,MAR,0,Punjab,3,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,APR,0,Punjab,4,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,MAY,0,Punjab,5,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,JUN,2,Punjab,6,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,JUL,0,Punjab,7,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,AUG,0,Punjab,8,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,SEP,0,Punjab,9,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,OCT,0,Punjab,10,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,NOV,0,Punjab,11,0,2
ZAKWILL ELECTRIC VEHICLES PVT LTD,Others,DEC,0,Punjab,12,0,2
ZENTHIUM EV PVT LTD,Others,JAN,1,Punjab,1,0,46
ZENTHIUM EV PVT LTD,Others,FEB,14,Punjab,2,0,46
ZENTHIUM EV PVT LTD,Others,MAR,0,Punjab,3,0,46
ZENTHIUM EV PVT LTD,Others,APR,0,Punjab,4,0,46
ZENTHIUM EV PVT LTD,Others,MAY,5,Punjab,5,0,46
ZENTHIUM EV PVT LTD,Others,JUN,14,Punjab,6,0,46
ZENTHIUM EV PVT LTD,Others,JUL,10,Punjab,7,0,46
ZENTHIUM EV PVT LTD,Others,AUG,2,Punjab,8,0,46
ZENTHIUM EV PVT LTD,Others,SEP,0,Punjab,9,0,46
ZENTHIUM EV PVT LTD,Others,OCT,0,Punjab,10,0,46
ZENTHIUM EV PVT LTD,Others,NOV,0,Punjab,11,0,46
ZENTHIUM EV PVT LTD,Others,DEC,0,Punjab,12,0,46
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JAN,106,Punjab,1,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,FEB,68,Punjab,2,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,MAR,74,Punjab,3,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,APR,21,Punjab,4,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,MAY,25,Punjab,5,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JUN,101,Punjab,6,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JUL,103,Punjab,7,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,AUG,72,Punjab,8,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,SEP,50,Punjab,9,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,OCT,74,Punjab,10,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,NOV,45,Punjab,11,0,771
ZEOPLUS AXIS INDIA PVT. LTD.,Others,DEC,32,Punjab,12,0,771
3S INDUSTRIES PRIVATE LIMITED,Others,JAN,25,Rajasthan,1,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,FEB,16,Rajasthan,2,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,MAR,16,Rajasthan,3,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,APR,12,Rajasthan,4,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,MAY,13,Rajasthan,5,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,JUN,8,Rajasthan,6,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,JUL,12,Rajasthan,7,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,AUG,11,Rajasthan,8,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,SEP,23,Rajasthan,9,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,OCT,33,Rajasthan,10,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,NOV,53,Rajasthan,11,0,243
3S INDUSTRIES PRIVATE LIMITED,Others,DEC,21,Rajasthan,12,0,243
AADHYA ENTERPRISES,Others,JAN,30,Rajasthan,1,0,224
AADHYA ENTERPRISES,Others,FEB,19,Rajasthan,2,0,224
AADHYA ENTERPRISES,Others,MAR,23,Rajasthan,3,0,224
AADHYA ENTERPRISES,Others,APR,26,Rajasthan,4,0,224
AADHYA ENTERPRISES,Others,MAY,25,Rajasthan,5,0,224
AADHYA ENTERPRISES,Others,JUN,29,Rajasthan,6,0,224
AADHYA ENTERPRISES,Others,JUL,18,Rajasthan,7,0,224
AADHYA ENTERPRISES,Others,AUG,14,Rajasthan,8,0,224
AADHYA ENTERPRISES,Others,SEP,11,Rajasthan,9,0,224
AADHYA ENTERPRISES,Others,OCT,13,Rajasthan,10,0,224
AADHYA ENTERPRISES,Others,NOV,8,Rajasthan,11,0,224
AADHYA ENTERPRISES,Others,DEC,8,Rajasthan,12,0,224
ADITYA SAI INDUSTRIES,Others,JAN,0,Rajasthan,1,0,2
ADITYA SAI INDUSTRIES,Others,FEB,1,Rajasthan,2,0,2
ADITYA SAI INDUSTRIES,Others,MAR,0,Rajasthan,3,0,2
ADITYA SAI INDUSTRIES,Others,APR,0,Rajasthan,4,0,2
ADITYA SAI INDUSTRIES,Others,MAY,0,Rajasthan,5,0,2
ADITYA SAI INDUSTRIES,Others,JUN,1,Rajasthan,6,0,2
ADITYA SAI INDUSTRIES,Others,JUL,0,Rajasthan,7,0,2
ADITYA SAI INDUSTRIES,Others,AUG,0,Rajasthan,8,0,2
ADITYA SAI INDUSTRIES,Others,SEP,0,Rajasthan,9,0,2
ADITYA SAI INDUSTRIES,Others,OCT,0,Rajasthan,10,0,2
ADITYA SAI INDUSTRIES,Others,NOV,0,Rajasthan,11,0,2
ADITYA SAI INDUSTRIES,Others,DEC,0,Rajasthan,12,0,2
ADM TECHNOLOGIES PVT. LTD.,Others,JAN,0,Rajasthan,1,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,FEB,1,Rajasthan,2,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,MAR,1,Rajasthan,3,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,APR,0,Rajasthan,4,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,MAY,0,Rajasthan,5,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,JUN,0,Rajasthan,6,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,JUL,0,Rajasthan,7,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,AUG,0,Rajasthan,8,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,SEP,2,Rajasthan,9,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,OCT,0,Rajasthan,10,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,NOV,0,Rajasthan,11,0,4
ADM TECHNOLOGIES PVT. LTD.,Others,DEC,0,Rajasthan,12,0,4
AFKON AUTOMOTIVES PVT LTD,Others,JAN,0,Rajasthan,1,0,2
AFKON AUTOMOTIVES PVT LTD,Others,FEB,0,Rajasthan,2,0,2
AFKON AUTOMOTIVES PVT LTD,Others,MAR,0,Rajasthan,3,0,2
AFKON AUTOMOTIVES PVT LTD,Others,APR,0,Rajasthan,4,0,2
AFKON AUTOMOTIVES PVT LTD,Others,MAY,0,Rajasthan,5,0,2
AFKON AUTOMOTIVES PVT LTD,Others,JUN,0,Rajasthan,6,0,2
AFKON AUTOMOTIVES PVT LTD,Others,JUL,0,Rajasthan,7,0,2
AFKON AUTOMOTIVES PVT LTD,Others,AUG,0,Rajasthan,8,0,2
AFKON AUTOMOTIVES PVT LTD,Others,SEP,0,Rajasthan,9,0,2
AFKON AUTOMOTIVES PVT LTD,Others,OCT,0,Rajasthan,10,0,2
AFKON AUTOMOTIVES PVT LTD,Others,NOV,0,Rajasthan,11,0,2
AFKON AUTOMOTIVES PVT LTD,Others,DEC,2,Rajasthan,12,0,2
AGI AUTO INDUSTRIES,Others,JAN,0,Rajasthan,1,0,69
AGI AUTO INDUSTRIES,Others,FEB,0,Rajasthan,2,0,69
AGI AUTO INDUSTRIES,Others,MAR,0,Rajasthan,3,0,69
AGI AUTO INDUSTRIES,Others,APR,0,Rajasthan,4,0,69
AGI AUTO INDUSTRIES,Others,MAY,0,Rajasthan,5,0,69
AGI AUTO INDUSTRIES,Others,JUN,1,Rajasthan,6,0,69
AGI AUTO INDUSTRIES,Others,JUL,4,Rajasthan,7,0,69
AGI AUTO INDUSTRIES,Others,AUG,3,Rajasthan,8,0,69
AGI AUTO INDUSTRIES,Others,SEP,13,Rajasthan,9,0,69
AGI AUTO INDUSTRIES,Others,OCT,10,Rajasthan,10,0,69
AGI AUTO INDUSTRIES,Others,NOV,21,Rajasthan,11,0,69
AGI AUTO INDUSTRIES,Others,DEC,17,Rajasthan,12,0,69
