Maker,Maker_Group,Month,Registerations,State 
UNIQUE ENTERPRISES,Others,FEB,17,Bihar
UNIQUE ENTERPRISES,Others,MAR,24,Bihar
UNIQUE ENTERPRISES,Others,APR,21,Bihar
UNIQUE ENTERPRISES,Others,MAY,18,Bihar
UNIQUE ENTERPRISES,Others,JUN,16,Bihar
UNIQUE ENTERPRISES,Others,JUL,17,Bihar
UNIQUE ENTERPRISES,Others,AUG,14,Bihar
UNIQUE ENTERPRISES,Others,SEP,26,Bihar
UNIQUE ENTERPRISES,Others,OCT,20,Bihar
UNIQUE ENTERPRISES,Others,NOV,40,Bihar
UNIQUE ENTERPRISES,Others,DEC,44,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,JAN,104,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,FEB,80,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,MAR,91,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,APR,63,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,MAY,78,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,JUN,86,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,JUL,109,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,AUG,95,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,SEP,67,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,OCT,182,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,NOV,125,Bihar
UNIQUE INTERNATIONAL EV PVT LTD,Others,DEC,108,Bihar
U.P. TELELINKS LIMITED,Others,JAN,6,Bihar
U.P. TELELINKS LIMITED,Others,FEB,6,Bihar
U.P. TELELINKS LIMITED,Others,MAR,9,Bihar
U.P. TELELINKS LIMITED,Others,APR,19,Bihar
U.P. TELELINKS LIMITED,Others,MAY,13,Bihar
U.P. TELELINKS LIMITED,Others,JUN,16,Bihar
U.P. TELELINKS LIMITED,Others,JUL,16,Bihar
U.P. TELELINKS LIMITED,Others,AUG,10,Bihar
U.P. TELELINKS LIMITED,Others,SEP,5,Bihar
U.P. TELELINKS LIMITED,Others,OCT,17,Bihar
U.P. TELELINKS LIMITED,Others,NOV,16,Bihar
U.P. TELELINKS LIMITED,Others,DEC,10,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,JAN,2,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,FEB,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,MAR,1,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,APR,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,MAY,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,JUN,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,JUL,2,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,AUG,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,SEP,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,OCT,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,NOV,0,Bihar
VAHAK FUTURE SOLUTIONS LLP,Others,DEC,0,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,JAN,77,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,FEB,75,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,MAR,59,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,APR,56,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,MAY,66,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,JUN,64,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,JUL,92,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,AUG,82,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,SEP,76,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,OCT,68,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,NOV,95,Bihar
VANI ELECTRIC VEHICLES PVT LTD,Others,DEC,88,Bihar
VEECTERO E VEHICLES LLP,Others,JAN,2,Bihar
VEECTERO E VEHICLES LLP,Others,FEB,0,Bihar
VEECTERO E VEHICLES LLP,Others,MAR,1,Bihar
VEECTERO E VEHICLES LLP,Others,APR,3,Bihar
VEECTERO E VEHICLES LLP,Others,MAY,2,Bihar
VEECTERO E VEHICLES LLP,Others,JUN,0,Bihar
VEECTERO E VEHICLES LLP,Others,JUL,0,Bihar
VEECTERO E VEHICLES LLP,Others,AUG,0,Bihar
VEECTERO E VEHICLES LLP,Others,SEP,0,Bihar
VEECTERO E VEHICLES LLP,Others,OCT,0,Bihar
VEECTERO E VEHICLES LLP,Others,NOV,0,Bihar
VEECTERO E VEHICLES LLP,Others,DEC,0,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JAN,15,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,FEB,16,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,MAR,10,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,APR,18,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,MAY,8,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JUN,18,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,JUL,16,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,AUG,16,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,SEP,5,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,OCT,42,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,NOV,20,Bihar
VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,Others,DEC,25,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,JAN,5,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,FEB,5,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,MAR,8,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,APR,4,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,MAY,2,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,JUN,8,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,JUL,17,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,AUG,13,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,SEP,5,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,OCT,13,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,NOV,21,Bihar
VIJAYA ELECTRIC AUTO PVT LTD,Others,DEC,4,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,JAN,10,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,FEB,3,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,MAR,9,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,APR,2,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,MAY,12,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,JUN,1,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,JUL,11,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,AUG,1,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,SEP,6,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,OCT,14,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,NOV,5,Bihar
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,Others,DEC,3,Bihar
VIJEX STEEL FABRICATION,Others,JAN,9,Bihar
VIJEX STEEL FABRICATION,Others,FEB,4,Bihar
VIJEX STEEL FABRICATION,Others,MAR,3,Bihar
VIJEX STEEL FABRICATION,Others,APR,5,Bihar
VIJEX STEEL FABRICATION,Others,MAY,5,Bihar
VIJEX STEEL FABRICATION,Others,JUN,3,Bihar
VIJEX STEEL FABRICATION,Others,JUL,9,Bihar
VIJEX STEEL FABRICATION,Others,AUG,2,Bihar
VIJEX STEEL FABRICATION,Others,SEP,3,Bihar
VIJEX STEEL FABRICATION,Others,OCT,1,Bihar
VIJEX STEEL FABRICATION,Others,NOV,9,Bihar
VIJEX STEEL FABRICATION,Others,DEC,4,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,JAN,7,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,FEB,5,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,MAR,3,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,APR,3,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,MAY,5,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,JUN,6,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,JUL,3,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,AUG,2,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,SEP,4,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,OCT,5,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,NOV,8,Bihar
VIMAL UNIVERSAL TRADE PVT LTD,Others,DEC,3,Bihar
VINCI INDUSTRIAL CORPORATION,Others,JAN,1,Bihar
VINCI INDUSTRIAL CORPORATION,Others,FEB,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,MAR,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,APR,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,MAY,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,JUN,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,JUL,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,AUG,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,SEP,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,OCT,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,NOV,0,Bihar
VINCI INDUSTRIAL CORPORATION,Others,DEC,0,Bihar
VISHWARUP ENTERPRISE,Others,JAN,0,Bihar
VISHWARUP ENTERPRISE,Others,FEB,0,Bihar
VISHWARUP ENTERPRISE,Others,MAR,1,Bihar
VISHWARUP ENTERPRISE,Others,APR,0,Bihar
VISHWARUP ENTERPRISE,Others,MAY,0,Bihar
VISHWARUP ENTERPRISE,Others,JUN,0,Bihar
VISHWARUP ENTERPRISE,Others,JUL,0,Bihar
VISHWARUP ENTERPRISE,Others,AUG,0,Bihar
VISHWARUP ENTERPRISE,Others,SEP,0,Bihar
VISHWARUP ENTERPRISE,Others,OCT,0,Bihar
VISHWARUP ENTERPRISE,Others,NOV,0,Bihar
VISHWARUP ENTERPRISE,Others,DEC,0,Bihar
VRINDA ENTERPRISES,Others,JAN,2,Bihar
VRINDA ENTERPRISES,Others,FEB,0,Bihar
VRINDA ENTERPRISES,Others,MAR,0,Bihar
VRINDA ENTERPRISES,Others,APR,0,Bihar
VRINDA ENTERPRISES,Others,MAY,2,Bihar
VRINDA ENTERPRISES,Others,JUN,3,Bihar
VRINDA ENTERPRISES,Others,JUL,1,Bihar
VRINDA ENTERPRISES,Others,AUG,0,Bihar
VRINDA ENTERPRISES,Others,SEP,0,Bihar
VRINDA ENTERPRISES,Others,OCT,0,Bihar
VRINDA ENTERPRISES,Others,NOV,0,Bihar
VRINDA ENTERPRISES,Others,DEC,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,JAN,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,FEB,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,MAR,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,APR,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,MAY,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,JUN,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,JUL,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,AUG,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,SEP,1,Bihar
WELKIN HEALTHCARE PVT LTD,Others,OCT,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,NOV,0,Bihar
WELKIN HEALTHCARE PVT LTD,Others,DEC,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,JAN,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,FEB,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,MAR,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,APR,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,MAY,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,JUN,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,JUL,0,Bihar
YAARI AUTOMOBILES PVT LTD,Others,AUG,5,Bihar
YAARI AUTOMOBILES PVT LTD,Others,SEP,2,Bihar
YAARI AUTOMOBILES PVT LTD,Others,OCT,9,Bihar
YAARI AUTOMOBILES PVT LTD,Others,NOV,1,Bihar
YAARI AUTOMOBILES PVT LTD,Others,DEC,0,Bihar
YC ELECTRIC VEHICLE,YC,JAN,366,Bihar
YC ELECTRIC VEHICLE,YC,FEB,304,Bihar
YC ELECTRIC VEHICLE,YC,MAR,274,Bihar
YC ELECTRIC VEHICLE,YC,APR,243,Bihar
YC ELECTRIC VEHICLE,YC,MAY,340,Bihar
YC ELECTRIC VEHICLE,YC,JUN,371,Bihar
YC ELECTRIC VEHICLE,YC,JUL,450,Bihar
YC ELECTRIC VEHICLE,YC,AUG,398,Bihar
YC ELECTRIC VEHICLE,YC,SEP,226,Bihar
YC ELECTRIC VEHICLE,YC,OCT,555,Bihar
YC ELECTRIC VEHICLE,YC,NOV,449,Bihar
YC ELECTRIC VEHICLE,YC,DEC,411,Bihar
ZELIO E-MOBILITY LTD,Others,JAN,2,Bihar
ZELIO E-MOBILITY LTD,Others,FEB,10,Bihar
ZELIO E-MOBILITY LTD,Others,MAR,16,Bihar
ZELIO E-MOBILITY LTD,Others,APR,8,Bihar
ZELIO E-MOBILITY LTD,Others,MAY,16,Bihar
ZELIO E-MOBILITY LTD,Others,JUN,6,Bihar
ZELIO E-MOBILITY LTD,Others,JUL,3,Bihar
ZELIO E-MOBILITY LTD,Others,AUG,12,Bihar
ZELIO E-MOBILITY LTD,Others,SEP,7,Bihar
ZELIO E-MOBILITY LTD,Others,OCT,8,Bihar
ZELIO E-MOBILITY LTD,Others,NOV,6,Bihar
ZELIO E-MOBILITY LTD,Others,DEC,4,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,JAN,107,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,FEB,70,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,MAR,114,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,APR,77,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,MAY,97,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,JUN,132,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,JUL,106,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,AUG,89,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,SEP,51,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,OCT,99,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,NOV,85,Bihar
ZENIAK INNOVATION INDIA LTD,Zeniak,DEC,97,Bihar
ZENTHIUM EV PVT LTD,Others,JAN,28,Bihar
ZENTHIUM EV PVT LTD,Others,FEB,26,Bihar
ZENTHIUM EV PVT LTD,Others,MAR,28,Bihar
ZENTHIUM EV PVT LTD,Others,APR,16,Bihar
ZENTHIUM EV PVT LTD,Others,MAY,16,Bihar
ZENTHIUM EV PVT LTD,Others,JUN,12,Bihar
ZENTHIUM EV PVT LTD,Others,JUL,6,Bihar
ZENTHIUM EV PVT LTD,Others,AUG,13,Bihar
ZENTHIUM EV PVT LTD,Others,SEP,4,Bihar
ZENTHIUM EV PVT LTD,Others,OCT,13,Bihar
ZENTHIUM EV PVT LTD,Others,NOV,30,Bihar
ZENTHIUM EV PVT LTD,Others,DEC,24,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JAN,201,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,FEB,167,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,MAR,191,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,APR,135,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,MAY,138,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JUN,180,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,JUL,175,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,AUG,170,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,SEP,68,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,OCT,217,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,NOV,213,Bihar
ZEOPLUS AXIS INDIA PVT. LTD.,Others,DEC,227,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,JAN,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,FEB,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,MAR,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,APR,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,MAY,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,JUN,1,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,JUL,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,AUG,3,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,SEP,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,OCT,1,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,NOV,0,Bihar
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,Others,DEC,0,Bihar
ZUPERIA AUTO PVT LTD,Others,JAN,0,Bihar
ZUPERIA AUTO PVT LTD,Others,FEB,0,Bihar
ZUPERIA AUTO PVT LTD,Others,MAR,0,Bihar
ZUPERIA AUTO PVT LTD,Others,APR,0,Bihar
ZUPERIA AUTO PVT LTD,Others,MAY,0,Bihar
ZUPERIA AUTO PVT LTD,Others,JUN,0,Bihar
ZUPERIA AUTO PVT LTD,Others,JUL,0,Bihar
ZUPERIA AUTO PVT LTD,Others,AUG,0,Bihar
ZUPERIA AUTO PVT LTD,Others,SEP,0,Bihar
ZUPERIA AUTO PVT LTD,Others,OCT,2,Bihar
ZUPERIA AUTO PVT LTD,Others,NOV,2,Bihar
ZUPERIA AUTO PVT LTD,Others,DEC,2,Bihar
3S INDUSTRIES PRIVATE LIMITED,Others,JAN,0,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,FEB,0,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,MAR,0,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,APR,27,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,MAY,5,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,JUN,11,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,JUL,4,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,AUG,4,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,SEP,2,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,OCT,4,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,NOV,2,Chhatisgarh
3S INDUSTRIES PRIVATE LIMITED,Others,DEC,5,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,JAN,2,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,FEB,5,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,MAR,7,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,APR,0,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,MAY,3,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,JUN,5,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,JUL,1,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,AUG,3,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,SEP,3,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,OCT,3,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,NOV,3,Chhatisgarh
AAHANA COMMERCE PVT LTD,Others,DEC,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,JAN,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,FEB,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,MAR,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,APR,1,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,MAY,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,JUN,1,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,JUL,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,AUG,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,SEP,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,OCT,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,NOV,0,Chhatisgarh
ADM TECHNOLOGIES PVT. LTD.,Others,DEC,0,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,JAN,1,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,FEB,0,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,MAR,0,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,APR,1,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,MAY,0,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,JUN,3,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,JUL,1,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,AUG,2,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,SEP,6,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,OCT,1,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,NOV,3,Chhatisgarh
ALLFINE INDUSTRIES PVT LTD,Others,DEC,2,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JAN,22,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,FEB,22,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,MAR,17,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,APR,19,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,MAY,21,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JUN,24,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JUL,21,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,AUG,16,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,SEP,18,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,OCT,28,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,NOV,13,Chhatisgarh
ALTIER ELECTRIC VEHICLES PVT LTD,Others,DEC,12,Chhatisgarh
AMBIKA INDUSTRIES,Others,JAN,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,FEB,1,Chhatisgarh
AMBIKA INDUSTRIES,Others,MAR,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,APR,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,MAY,3,Chhatisgarh
AMBIKA INDUSTRIES,Others,JUN,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,JUL,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,AUG,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,SEP,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,OCT,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,NOV,0,Chhatisgarh
AMBIKA INDUSTRIES,Others,DEC,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,JAN,1,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,FEB,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,MAR,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,APR,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,MAY,1,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,JUN,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,JUL,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,AUG,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,SEP,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,OCT,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,NOV,0,Chhatisgarh
ATTOLENT AUTO GROUP PVT LTD,Others,DEC,0,Chhatisgarh
ATUL AUTO LTD,Others,JAN,80,Chhatisgarh
ATUL AUTO LTD,Others,FEB,70,Chhatisgarh
ATUL AUTO LTD,Others,MAR,61,Chhatisgarh
ATUL AUTO LTD,Others,APR,51,Chhatisgarh
ATUL AUTO LTD,Others,MAY,66,Chhatisgarh
ATUL AUTO LTD,Others,JUN,40,Chhatisgarh
ATUL AUTO LTD,Others,JUL,64,Chhatisgarh
ATUL AUTO LTD,Others,AUG,56,Chhatisgarh
ATUL AUTO LTD,Others,SEP,57,Chhatisgarh
ATUL AUTO LTD,Others,OCT,89,Chhatisgarh
ATUL AUTO LTD,Others,NOV,54,Chhatisgarh
ATUL AUTO LTD,Others,DEC,48,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,JAN,15,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,FEB,9,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,MAR,16,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,APR,10,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,MAY,0,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,JUN,9,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,JUL,5,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,AUG,10,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,SEP,9,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,OCT,10,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,NOV,12,Chhatisgarh
ATUL GREENTECH PRIVATE LIMITED,Others,DEC,12,Chhatisgarh
ATUT SANGAM,Others,JAN,2,Chhatisgarh
ATUT SANGAM,Others,FEB,3,Chhatisgarh
ATUT SANGAM,Others,MAR,0,Chhatisgarh
ATUT SANGAM,Others,APR,0,Chhatisgarh
ATUT SANGAM,Others,MAY,3,Chhatisgarh
ATUT SANGAM,Others,JUN,0,Chhatisgarh
ATUT SANGAM,Others,JUL,0,Chhatisgarh
ATUT SANGAM,Others,AUG,0,Chhatisgarh
ATUT SANGAM,Others,SEP,0,Chhatisgarh
